Tribunal;Categoria;Sub Categoria;Indicador;Chave
Justiça Militar da União;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPTIC - Total de Pessoal da área de tecnologia da informação;tptic
Justiça Militar da União;RECURSOS HUMANOS;QUADRO DE PESSOAL;CCSTM - Cargos em Comissão Existentes na Área Judiciária do STM;ccstm
Justiça Militar da União;RECURSOS HUMANOS;QUADRO DE PESSOAL;CC1º - Cargos em Comissão Existentes na Área Judiciária do 1º Grau;cc1
Justiça Militar da União;RECURSOS HUMANOS;QUADRO DE PESSOAL;CCAdm - Cargos em Comissão Existentes na Área Administrativa;ccadm
Justiça Militar da União;RECURSOS HUMANOS;QUADRO DE PESSOAL;FCSTM - Funções de Confiança Existentes na Área Judiciária do STM;fcstm
Justiça Militar da União;RECURSOS HUMANOS;QUADRO DE PESSOAL;FC1º - Funções de Confiança Existentes na Área Judiciária do 1º Grau;fc1
Justiça Militar da União;RECURSOS HUMANOS;QUADRO DE PESSOAL;FCAdm - Funções de Confiança Existentes na Área Administrativa;fcadm
Justiça Militar da União;RECURSOS FÍSICOS;INFORMATIZAÇÃO;Comp - Número de computadores de uso pessoal;comp
Justiça Militar da União;RECURSOS FÍSICOS;INFORMATIZAÇÃO;Ui - Usuários de computador;ui
Justiça Militar da União;RECURSOS FÍSICOS;ÁREA;m²Total - Área total em metros quadrados;m²total
Justiça Militar da União;RECURSOS FÍSICOS;ÁREA;m²Util - Área útil em metros quadrados;m²util
Justiça Militar da União;RECURSOS FÍSICOS;ÁREA;ArqDisp - Espaço disponibilizado para arquivo em metros lineares;arqdisp
Justiça Militar da União;RECURSOS FÍSICOS;ÁREA;ArqNTUtil - Espaço, não terceirizado, utilizado com arquivo em metros lineares;arqntutil
Justiça Militar da União;RECURSOS FÍSICOS;ÁREA;ArqTUtil - Espaço terceirizado utilizado com arquivo em metros lineares;arqtutil
Justiça Militar da União;LITIGIOSIDADE;CASOS NOVOS;CnOSTM - Casos Novos Originários no STM;cnostm
Justiça Militar da União;LITIGIOSIDADE;CASOS NOVOS;CnEletSTM - Casos Novos Eletrônicos no STM;cneletstm
Justiça Militar da União;LITIGIOSIDADE;CASOS NOVOS;CnRSTM - Casos Novos Recursais no STM;cnrstm
Justiça Militar da União;LITIGIOSIDADE;CASOS NOVOS;CnC1º - Casos Novos de Conhecimento no 1º Grau;cnc1
Justiça Militar da União;LITIGIOSIDADE;CASOS NOVOS;CnElet1º - Casos Novos Eletrônicos no 1º Grau;cnelet1
Justiça Militar da União;LITIGIOSIDADE;CASOS NOVOS;ExeJud1º - Execuções Penais no 1º Grau;exejud1
Justiça Militar da União;LITIGIOSIDADE;CASOS PENDENTES;CpSTM - Casos Pendentes no STM;cpstm
Justiça Militar da União;LITIGIOSIDADE;CASOS PENDENTES;CpC1º - Casos Pendentes de Conhecimento no 1º Grau;cpc1
Justiça Militar da União;LITIGIOSIDADE;CASOS PENDENTES;ExeJudP1º - Execuções Penais Pendentes no 1º Grau;exejudp1
Justiça Militar da União;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixSTM - Total de Processos Baixados no STM;tbaixstm
Justiça Militar da União;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixC1º - Processos de Conhecimento Baixados no 1º Grau;tbaixc1
Justiça Militar da União;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixJud1º - Total de Processos Baixados de Execução Penal no 1º Grau;tbaixjud1
Justiça Militar da União;LITIGIOSIDADE;Casos Reativados;ReatSTM - Casos Reativados no STM;reatstm
Justiça Militar da União;LITIGIOSIDADE;Casos Reativados;ReatC1º - Casos Reativados de Conhecimento no 1º Grau;reatc1
Justiça Militar da União;LITIGIOSIDADE;Casos Reativados;ExeJudR1º - Execuções Penais Reativadas no 1º Grau;exejudr1
Justiça Militar da União;LITIGIOSIDADE;DECISÕES E SENTENÇAS;DecSTM - Decisões terminativas de processo no STM;decstm
Justiça Militar da União;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentC1º - Sentenças de Conhecimento no 1º grau;sentc1
Justiça Militar da União;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentJud1º - Sentenças em Execução Penal no 1º grau;sentjud1
Justiça Militar da União;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SusSTM - Processos Suspensos ou Sobrestados ou em Arquivo Provisório no STM;susstm
Justiça Militar da União;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSRGSTM - Processos Suspensos ou Sobrestados por Repercussão Geral no STM;susrgstm
Justiça Militar da União;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSC1º - Processos de Conhecimento Suspensos ou Sobrestados ou em Arquivo Provisório no 1º Grau;susc1
Justiça Militar da União;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSRG1º - Processos Suspensos ou Sobrestados no 1º grau por Repercussão Geral;susrg1
Justiça Militar da União;LITIGIOSIDADE;RECURSOS INTERNOS;RintSTM - Recursos Internos no STM;rintstm
Justiça Militar da União;LITIGIOSIDADE;RECURSOS INTERNOS;RintJSTM - Recursos Internos Julgados no STM;rintjstm
Justiça Militar da União;LITIGIOSIDADE;RECURSOS INTERNOS;RintPSTM - Recursos Internos Pendentes no STM;rintpstm
Justiça Militar da União;LITIGIOSIDADE;RECORRIBILIDADE;RsupSTM - Recursos à Instância Superior no STM;rsupstm
Justiça Militar da União;LITIGIOSIDADE;RECORRIBILIDADE;ApublicSTM - Acórdãos Publicados no STM;apublicstm
Justiça Militar da União;LITIGIOSIDADE;RECORRIBILIDADE;RSup1º - Recursos à Instância Superior no 1º Grau;rsup1
Justiça Militar da União;LITIGIOSIDADE;RECORRIBILIDADE;DeRExt1º - Decisões no 1º Grau Passíveis de Recurso Externo;derext1
Justiça Militar da União;TEMPO DO PROCESSO;Tempo Total;TpTotSTM - Tempo Total de Tramitação dos Processos Arquivados Definitivamente;tptotstm
Justiça Militar da União;TEMPO DO PROCESSO;Tempo Total;Média;tptotstmm
Justiça Militar da União;TEMPO DO PROCESSO;Tempo Total;Mediana;tptotstmmd
Justiça Militar da União;TEMPO DO PROCESSO;Tempo Total;Desvio Padrão;tptotstmdp
Justiça Militar da União;TEMPO DO PROCESSO;Tempo Total;Número de Processos;tptotstmp
Justiça Militar da União;TEMPO DO PROCESSO;Tempo do Pendente;TpCpSTM - Tempo de Tramitação dos Processos Pendentes no STM;tpcpstm
Justiça Militar da União;TEMPO DO PROCESSO;Tempo do Pendente;Média;tpcpstmm
Justiça Militar da União;TEMPO DO PROCESSO;Tempo do Pendente;Mediana;tpcpstmmd
Justiça Militar da União;TEMPO DO PROCESSO;Tempo do Pendente;Desvio Padrão;tpcpstmdp
Justiça Militar da União;TEMPO DO PROCESSO;Tempo do Pendente;Número de Processos;tpcpstmp
Justiça Militar da União;TEMPO DO PROCESSO;Tempo do Pendente;TpCpC1º - Tempo de Tramitação dos Processos Pendentes de Conhecimento no 1º Grau;tpcpc1
Justiça Militar da União;TEMPO DO PROCESSO;Tempo do Pendente;Média;tpcpc1m
Justiça Militar da União;TEMPO DO PROCESSO;Tempo do Pendente;Mediana;tpcpc1md
Justiça Militar da União;TEMPO DO PROCESSO;Tempo do Pendente;Desvio Padrão;tpcpc1dp
Justiça Militar da União;TEMPO DO PROCESSO;Tempo do Pendente;Número de Processos;tpcpc1p
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Decisão e da Sentença;TpDecSTM - Tempo da Decisão Terminativa de Processo no STM;tpdecstm
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Decisão e da Sentença;Média;tpdecstmm
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Decisão e da Sentença;Mediana;tpdecstmmd
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Decisão e da Sentença;Desvio Padrão;tpdecstmdp
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Decisão e da Sentença;Número de Processos;tpdecstmp
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Decisão e da Sentença;TpSentC1º - Tempo da Sentença de Conhecimento no 1º Grau;tpsentc1
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Decisão e da Sentença;Média;tpsentc1m
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Decisão e da Sentença;Mediana;tpsentc1md
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Decisão e da Sentença;Desvio Padrão;tpsentc1dp
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Decisão e da Sentença;Número de Processos;tpsentc1p
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Suspensão ou Sobrestamento;TpRGSTM - Tempo de Suspensão ou Sobrestamento dos Processos em razão de Repercussão Geral no STM;tprgstm
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Suspensão ou Sobrestamento;Média;tprgstmm
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Suspensão ou Sobrestamento;Mediana;tprgstmmd
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Suspensão ou Sobrestamento;Desvio Padrão;tprgstmdp
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Suspensão ou Sobrestamento;Número de Processos;tprgstmp
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Suspensão ou Sobrestamento;TpRG1º - Tempo de Suspensão ou Sobrestamento dos Processos no 1º Grau em razão de Repercussão Geral Reconhecida;tprg1
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Suspensão ou Sobrestamento;Média;tprg1m
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Suspensão ou Sobrestamento;Mediana;tprg1md
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Suspensão ou Sobrestamento;Desvio Padrão;tprg1dp
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Suspensão ou Sobrestamento;Número de Processos;tprg1p
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Baixa;TpBaixSTM - Tempo de Tramitação dos Processos Baixados no STM;tpbaixstm
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Baixa;Média;tpbaixstmm
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Baixa;Mediana;tpbaixstmmd
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Baixa;Desvio Padrão;tpbaixstmdp
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Baixa;Número de Processos;tpbaixstmp
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Baixa;TpBaixC1º - Tempo de Tramitação dos Processos de Conhecimento Baixados no 1º Grau;tpbaixc1
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Baixa;Média;tpbaixc1m
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Baixa;Mediana;tpbaixc1md
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Baixa;Desvio Padrão;tpbaixc1dp
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Baixa;Número de Processos;tpbaixc1p
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Baixa;TpBaixJud1º - Tempo de Tramitação dos Processos de Execução Penal Baixados no 1º Grau;tpbaixjud1
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Baixa;Média;tpbaixjud1m
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Baixa;Mediana;tpbaixjud1md
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Baixa;Desvio Padrão;tpbaixjud1dp
Justiça Militar da União;TEMPO DO PROCESSO;Tempo da Baixa;Número de Processos;tpbaixjud1p
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DPE - Despesa com Pessoal e Encargos;dpe
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DPEAJud - Despesas com Pessoal e Encargos do Quadro Ativo na Área Judiciária;dpeajud
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DPEAAdm - Despesas com Pessoal e Encargos do Quadro Ativo na Área Administrativa;dpeaadm
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DPEI - Despesas com Pessoal e Encargos do Quadro Inativo;dpei
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DBen - Despesas com Benefícios;dben
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DBenAJud - Despesas com Benefícios do Quadro Ativo na Área Judiciária;dbenajud
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DBenAAdm - Despesas com Benefícios do Quadro Ativo na área administrativa;dbenaadm
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DBenI - Despesas com Benefícios do Quadro Inativo;dbeni
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DTer - Despesas com Terceirizados;dter
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DEst - Despesas com Estagiários;dest
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;Dip - Outras Despesas Indenizatórias e Indiretas com Recursos Humanos;dip
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DIPJud - Outras Despesas Indenizatórias Indiretas com Recursos Humanos na área judiciária;dipjud
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DIPAdm - Outras Despesas Indenizatórias Indiretas com Recursos Humanos na área administrativa;dipadm
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DCC - Despesas com Cargos em Comissão;dcc
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DCCJud - Despesas com Cargos em Comissão na área judiciária;dccjud
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DCCAdm - Despesas com Cargos em Comissão na área administrativa;dccadm
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DFC - Despesas com Função de Confiança;dfc
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DFCJud - Despesas com Funções de Confiança na área judiciária;dfcjud
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DFCAdm - Despesas com Funções de Confiança na área administrativa;dfcadm
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DMag - Despesa com Recursos Humanos de Magistrados;dmag
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;DESPESAS;DServ - Despesa com Recursos Humanos de Servidores;dserv
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;OUTRAS DESPESAS;ODC - Outras Despesas Correntes;odc
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;OUTRAS DESPESAS;Dk - Despesa de Capital;dk
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;OUTRAS DESPESAS;DPCO - Despesas com Projetos de Construção e Obras;dpco
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;OUTRAS DESPESAS;DInf1 - Despesa com Aquisições em Tecnologia de Informação e Comunicação;dinf1
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;OUTRAS DESPESAS;DInf2 - Despesa com Custeio da Tecnologia de Informação e Comunicação;dinf2
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;RECEITAS;R - Recolhimentos Diversos;r
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;RECEITAS;DepJud - Saldo de Depósitos Judiciais;depjud
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;ORÇAMENTO;ODP - Orçamento para Despesas de Pessoal e Encargos;odp
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;ORÇAMENTO;OK - Orçamento para Despesas de Capital;ok
Superior Tribunal de Justiça;RECURSOS FINANCEIROS;ORÇAMENTO;OOC - Orçamento para Outras Despesas Correntes;ooc
Superior Tribunal de Justiça;RECURSOS HUMANOS;MAGISTRADOS - EXISTENTES;Mag - Número de Cargos Existentes de Magistrado;mag
Superior Tribunal de Justiça;RECURSOS HUMANOS;MAGISTRADOS - EXISTENTES;MagSJ - Número de Magistrados sem jurisdição;magsj
Superior Tribunal de Justiça;RECURSOS HUMANOS;MAGISTRADOS - EXISTENTES;MagIn - Magistrados Inativos e Instituidores de Pensão;magin
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;TCEfet - Total de Cargos do Quadro Efetivo Existentes;tcefet
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPEfetJud - Total de Pessoal do Quadro Efetivo na Área Judiciária;tpefetjud
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPEfetAdm - Total de Pessoal do Quadro Efetivo na Área Administrativa;tpefetadm
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPIJud - Total de Pessoal que ingressou por cessão ou requisição na Área Judiciária;tpijud
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPIAdm - Total de Pessoal que ingressou por cessão ou requisição na Área Administrativa;tpiadm
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPSVJud - Total de Pessoal Comissionado sem Vínculo Efetivo na Área Judiciária;tpsvjud
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPSVAdm - Total de Pessoal Comissionado sem Vínculo Efetivo na Área Administrativa;tpsvadm
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;TASJud - Tempo de Afastamento de Servidor da Área Judiciária;tasjud
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;TASAdm - Tempo de Afastamento de Servidor da Área Administrativa;tasadm
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;TFAuxE - Total da Força de Trabalho Auxiliar - Estagiários;tfauxe
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;TFAuxT - Total da Força de Trabalho Auxiliar - Terceirizados;tfauxt
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPS - Total de Pessoal que saiu por cessão ou requisição;tps
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;ServIn - Total de Servidores Inativos e Instituidores de Pensão;servin
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPEsc - Total de Pessoal das Escolas Judiciais e de Magistratura;tpesc
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPTIC - Total de Pessoal da área de tecnologia da informação;tptic
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;CCJud - Cargos em Comissão Existentes na Área Judiciária;ccjud
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;CCAdm - Cargos em Comissão Existentes na Área Administrativa;ccadm
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;FCJud - Funções de Confiança Existentes na Área Judiciária;fcjud
Superior Tribunal de Justiça;RECURSOS HUMANOS;QUADRO DE PESSOAL;FCAdm - Funções de Confiança Existentes na Área Administrativa;fcadm
Superior Tribunal de Justiça;RECURSOS FÍSICOS;INFORMATIZAÇÃO;Comp - Número de computadores de uso pessoal;comp
Superior Tribunal de Justiça;RECURSOS FÍSICOS;INFORMATIZAÇÃO;Ui - Usuários de computador;ui
Superior Tribunal de Justiça;RECURSOS FÍSICOS;ÁREA;m²Total - Área total em metros quadrados;m²total
Superior Tribunal de Justiça;RECURSOS FÍSICOS;ÁREA;m²Util - Área útil em metros quadrados;m²util
Superior Tribunal de Justiça;RECURSOS FÍSICOS;ÁREA;ArqDisp - Espaço disponibilizado para arquivo em metros lineares;arqdisp
Superior Tribunal de Justiça;RECURSOS FÍSICOS;ÁREA;ArqNTUtil - Espaço, não terceirizado, utilizado com arquivo em metros lineares;arqntutil
Superior Tribunal de Justiça;RECURSOS FÍSICOS;ÁREA;ArqTUtil - Espaço terceirizado utilizado com arquivo em metros lineares;arqtutil
Superior Tribunal de Justiça;LITIGIOSIDADE;CASOS NOVOS;CnOCrim - Casos Novos Originários Criminais;cnocrim
Superior Tribunal de Justiça;LITIGIOSIDADE;CASOS NOVOS;CnONCrim - Casos Novos Originários Não-Criminais;cnoncrim
Superior Tribunal de Justiça;LITIGIOSIDADE;CASOS NOVOS;CnRCrim - Casos Novos Recursais Criminais;cnrcrim
Superior Tribunal de Justiça;LITIGIOSIDADE;CASOS NOVOS;CnRNCrim - Casos Novos Recursais Não-Criminais;cnrncrim
Superior Tribunal de Justiça;LITIGIOSIDADE;CASOS NOVOS;CnElet - Casos Novos Eletrônicos;cnelet
Superior Tribunal de Justiça;LITIGIOSIDADE;CASOS PENDENTES;CpCrim - Casos Pendentes Criminais;cpcrim
Superior Tribunal de Justiça;LITIGIOSIDADE;CASOS PENDENTES;CpNCrim - Casos Pendentes Não-Criminais;cpncrim
Superior Tribunal de Justiça;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixCrim - Total de Processos Baixados Criminais;tbaixcrim
Superior Tribunal de Justiça;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixNCrim - Total de Processos Baixados Não-Criminais;tbaixncrim
Superior Tribunal de Justiça;LITIGIOSIDADE;Casos Reativados;ReatCrim- Casos Reativados no Grau Criminais;reatcrim
Superior Tribunal de Justiça;LITIGIOSIDADE;Casos Reativados;ReatNCrim- Casos Reativados no Grau Não-Criminais;reatncrim
Superior Tribunal de Justiça;LITIGIOSIDADE;DECISÕES E SENTENÇAS;DecCrim - Decisões terminativas de processo criminal;deccrim
Superior Tribunal de Justiça;LITIGIOSIDADE;DECISÕES E SENTENÇAS;DecNCrim - Decisões terminativas de processo não-criminal;decncrim
Superior Tribunal de Justiça;LITIGIOSIDADE;DECISÕES E SENTENÇAS;DecH - Decisões Homologatórias de Acordos;dech
Superior Tribunal de Justiça;LITIGIOSIDADE;DECISÕES E SENTENÇAS;DDA - Decisões Denegatórias de Admissibilidade;dda
Superior Tribunal de Justiça;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;Sus - Processos Suspensos ou Sobrestados ou em Arquivo Provisório;sus
Superior Tribunal de Justiça;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSRG - Processos Suspensos ou Sobrestados por Repercussão Geral;susrg
Superior Tribunal de Justiça;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSRR - Processos Suspensos ou Sobrestados por Recurso Repetitivo;susrr
Superior Tribunal de Justiça;LITIGIOSIDADE;RECURSOS INTERNOS;Rint - Recursos Internos;rint
Superior Tribunal de Justiça;LITIGIOSIDADE;RECURSOS INTERNOS;RintJ - Recursos Internos Julgados;rintj
Superior Tribunal de Justiça;LITIGIOSIDADE;RECURSOS INTERNOS;RintP - Recursos Internos Pendentes;rintp
Superior Tribunal de Justiça;LITIGIOSIDADE;RECORRIBILIDADE;Rsup - Recursos à Instância Superior;rsup
Superior Tribunal de Justiça;LITIGIOSIDADE;RECORRIBILIDADE;Apublic - Acórdãos Publicados;apublic
Superior Tribunal de Justiça;LITIGIOSIDADE;RECORRIBILIDADE;AgDDA - Agravos às Decisões Denegatórias de Admissibilidade;agdda
Superior Tribunal de Justiça;ACESSO À JUSTIÇA;RECORRIBILIDADE;ArqNCrim - Processos não-criminais arquivados definitivamente;arqncrim
Superior Tribunal de Justiça;ACESSO À JUSTIÇA;RECORRIBILIDADE;ArqNCrimJG - Processos não-criminais de justiça gratuita arquivados definitivamente;arqncrimjg
Superior Tribunal de Justiça;ACESSO À JUSTIÇA;RECORRIBILIDADE;JG - Assistência Judiciária Gratuita;jg
Superior Tribunal de Justiça;TEMPO DO PROCESSO;Tempo Total;TpTot - Tempo Total de Tramitação dos Processos Arquivados Definitivamente;tptot
Superior Tribunal de Justiça;TEMPO DO PROCESSO;Tempo Total;Média;tptotm
Superior Tribunal de Justiça;TEMPO DO PROCESSO;Tempo Total;Mediana;tptotmd
Superior Tribunal de Justiça;TEMPO DO PROCESSO;Tempo Total;Desvio Padrão;tptotdp
Superior Tribunal de Justiça;TEMPO DO PROCESSO;Tempo Total;Número de Processos;tptotp
Superior Tribunal de Justiça;TEMPO DO PROCESSO;Tempo do Pendente;TpCp - Tempo de Tramitação dos Processos Pendentes;tpcp
Superior Tribunal de Justiça;TEMPO DO PROCESSO;Tempo do Pendente;Média;tpcpm
Superior Tribunal de Justiça;TEMPO DO PROCESSO;Tempo do Pendente;Mediana;tpcpmd
Superior Tribunal de Justiça;TEMPO DO PROCESSO;Tempo do Pendente;Desvio Padrão;tpcpdp
Superior Tribunal de Justiça;TEMPO DO PROCESSO;Tempo do Pendente;Número de Processos;tpcpp
Superior Tribunal de Justiça;TEMPO DO PROCESSO;Tempo da Decisão e da Sentença;TpDec - Tempo da Decisão Terminativa de Processo;tpdec
Superior Tribunal de Justiça;TEMPO DO PROCESSO;Tempo da Decisão e da Sentença;Média;tpdecm
